-9164.00,0.04,
-9111.00,0.00,
-9058.00,0.00,
-9005.00,0.00,
-8952.00,0.00,
-8899.00,0.00,
-8846.00,0.00,
-8793.00,0.00,
-8740.00,0.00,
-8687.00,0.00,
-8634.00,0.00,
-8581.00,0.00,
-8528.00,0.00,
-8475.00,0.00,
-8422.00,0.00,
-8369.00,0.00,
-8316.00,0.00,
-8263.00,0.00,
-8210.00,0.00,
-8157.00,0.00,
-8104.00,0.00,
-8051.00,0.00,
-7998.00,0.00,
-7945.00,0.00,
-7892.00,0.00,
-7839.00,0.00,
-7786.00,0.00,
-7733.00,0.00,
-7680.00,0.00,
-7627.00,0.00,
-7574.00,0.00,
-7521.00,0.00,
-7468.00,0.00,
-7415.00,0.00,
-7362.00,0.00,
-7309.00,0.00,
-7256.00,0.00,
-7203.00,0.00,
-7150.00,0.00,
-7097.00,0.00,
-7044.00,0.00,
-6991.00,0.00,
-6938.00,0.00,
-6885.00,0.00,
-6832.00,0.00,
-6779.00,0.00,
-6726.00,0.00,
-6673.00,0.00,
-6620.00,0.00,
-6567.00,0.00,
-6514.00,0.04,
-6461.00,0.00,
-6408.00,0.00,
-6355.00,0.00,
-6302.00,0.00,
-6249.00,0.00,
-6196.00,0.00,
-6143.00,0.00,
-6090.00,0.00,
-6037.00,0.00,
-5984.00,0.00,
-5931.00,0.00,
-5878.00,0.00,
-5825.00,0.00,
-5772.00,0.00,
-5719.00,0.00,
-5666.00,0.00,
-5613.00,0.00,
-5560.00,0.00,
-5507.00,0.00,
-5454.00,0.00,
-5401.00,0.00,
-5348.00,0.00,
-5295.00,0.00,
-5242.00,0.00,
-5189.00,0.00,
-5136.00,0.00,
-5083.00,0.00,
-5030.00,0.00,
-4977.00,0.00,
-4924.00,0.00,
-4871.00,0.00,
-4818.00,0.00,
-4765.00,0.00,
-4712.00,0.00,
-4659.00,0.00,
-4606.00,0.00,
-4553.00,0.00,
-4500.00,0.00,
-4447.00,0.00,
-4394.00,0.00,
-4341.00,0.00,
-4288.00,0.00,
-4235.00,0.00,
-4182.00,0.00,
-4129.00,0.00,
-4076.00,0.00,
-4023.00,0.00,
-3970.00,0.00,
-3917.00,0.00,
-3864.00,0.00,
-3811.00,0.00,
-3758.00,0.00,
-3705.00,0.00,
-3652.00,0.00,
-3599.00,0.00,
-3546.00,0.00,
-3493.00,0.00,
-3440.00,0.00,
-3387.00,0.00,
-3334.00,0.00,
-3281.00,0.00,
-3228.00,0.00,
-3175.00,0.00,
-3122.00,0.00,
-3069.00,0.00,
-3016.00,0.00,
-2963.00,0.09,
-2910.00,0.00,
-2857.00,0.00,
-2804.00,0.00,
-2751.00,0.00,
-2698.00,0.00,
-2645.00,0.00,
-2592.00,0.00,
-2539.00,0.00,
-2486.00,0.04,
-2433.00,0.00,
-2380.00,0.00,
-2327.00,0.00,
-2274.00,0.00,
-2221.00,0.00,
-2168.00,0.09,
-2115.00,0.00,
-2062.00,0.00,
-2009.00,0.00,
-1956.00,0.09,
-1903.00,0.00,
-1850.00,0.00,
-1797.00,0.13,
-1744.00,0.00,
-1691.00,0.00,
-1638.00,0.04,
-1585.00,0.00,
-1532.00,0.00,
-1479.00,0.00,
-1426.00,0.09,
-1373.00,0.00,
-1320.00,0.00,
-1267.00,0.40,
-1214.00,0.00,
-1161.00,0.00,
-1108.00,0.00,
-1055.00,0.49,
-1002.00,0.00,
-949.00,0.00,
-896.00,0.00,
-843.00,0.79,
-790.00,0.00,
-737.00,0.00,
-684.00,1.73,
-631.00,0.00,
-578.00,0.00,
-525.00,0.00,
-472.00,0.00,
-419.00,1.99,
-366.00,0.00,
-313.00,0.00,
-260.00,1.16,
-207.00,1.96,
-154.00,0.00,
-101.00,7.34,
-48.00,0.00,
5.00,58.65,
58.00,0.00,
111.00,0.00,
164.00,11.72,
217.00,8.69,
270.00,0.00,
323.00,1.95,
376.00,0.00,
429.00,0.00,
482.00,0.97,
535.00,0.00,
588.00,0.00,
641.00,0.00,
694.00,0.71,
747.00,0.05,
800.00,0.00,
853.00,0.00,
906.00,0.35,
959.00,0.00,
1012.00,0.00,
1065.00,0.00,
1118.00,0.00,
1171.00,0.31,
1224.00,0.00,
1277.00,0.00,
1330.00,0.00,
1383.00,0.09,
