-1,-1,126,0,0,1,
-1,-1,126,0,0,1,
-1,-1,126,0,0,1,
-1,-1,126,0,0,1,
-1,-1,126,0,0,1,
133,-1,126,1.13762728582343,0,1,
134,-1,127,1.15877735615513,0,1.01859138805412,
135,-1,127,1.18032063565173,0,1.01859138805412,
135,-1,127,1.18032063565173,0,1.01859138805412,
136,-1,127,1.20226443461741,0,1.01859138805412,
137,-1,128,1.22461619926505,0,1.03752841581801,
137,-1,128,1.22461619926505,0,1.03752841581801,
138,-1,129,1.24738351424294,0,1.05681750921366,
139,-1,129,1.27057410520854,0,1.05681750921366,
139,-1,129,1.27057410520854,0,1.05681750921366,
140,-1,129,1.29419584144999,0,1.05681750921366,
141,-1,129,1.31825673855641,0,1.05681750921366,
141,-1,129,1.31825673855641,0,1.05681750921366,
142,-1,129,1.34276496113786,0,1.05681750921366,
143,-1,129,1.36772882559585,0,1.05681750921366,
144,-1,129,1.3931568029453,0,1.05681750921366,
145,-1,129,1.41905752168909,0,1.05681750921366,
145,-1,129,1.41905752168909,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
146,-1,129,1.44543977074593,0,1.05681750921366,
145,-1,129,1.41905752168909,0,1.05681750921366,
145,-1,129,1.41905752168909,0,1.05681750921366,
144,-1,131,1.3931568029453,0,1.09647819614319,
143,-1,131,1.36772882559585,0,1.09647819614319,
142,-1,132,1.34276496113786,0,1.11686324778056,
142,-1,132,1.34276496113786,0,1.11686324778056,
141,127,133,1.31825673855641,1.01859138805412,1.13762728582343,
141,127,133,1.31825673855641,1.01859138805412,1.13762728582343,
141,127,134,1.31825673855641,1.01859138805412,1.15877735615513,
141,127,134,1.31825673855641,1.01859138805412,1.15877735615513,
142,127,134,1.34276496113786,1.01859138805412,1.15877735615513,
142,127,134,1.34276496113786,1.01859138805412,1.15877735615513,
143,127,134,1.36772882559585,1.01859138805412,1.15877735615513,
143,127,134,1.36772882559585,1.01859138805412,1.15877735615513,
144,127,134,1.3931568029453,1.01859138805412,1.15877735615513,
145,127,134,1.41905752168909,1.01859138805412,1.15877735615513,
146,127,134,1.44543977074593,1.01859138805412,1.15877735615513,
147,127,134,1.47231250243272,1.01859138805412,1.15877735615513,
148,127,134,1.49968483550237,1.01859138805412,1.15877735615513,
149,127,134,1.52756605823807,1.01859138805412,1.15877735615513,
150,127,134,1.55596563160507,1.01859138805412,1.15877735615513,
151,127,134,1.58489319246111,1.01859138805412,1.15877735615513,
152,128,134,1.61435855682649,1.03752841581801,1.15877735615513,
153,128,134,1.64437172321493,1.03752841581801,1.15877735615513,
154,128,135,1.67494287602644,1.03752841581801,1.18032063565173,
155,128,135,1.70608238900312,1.03752841581801,1.18032063565173,
156,128,135,1.73780082874938,1.03752841581801,1.18032063565173,
157,128,136,1.77010895831742,1.03752841581801,1.20226443461741,
158,128,136,1.80301774085957,1.03752841581801,1.20226443461741,
159,129,136,1.83653834334835,1.05681750921366,1.20226443461741,
160,129,136,1.8706821403658,1.05681750921366,1.20226443461741,
161,129,137,1.90546071796325,1.05681750921366,1.22461619926505,
162,129,137,1.94088587759278,1.05681750921366,1.22461619926505,
162,129,137,1.94088587759278,1.05681750921366,1.22461619926505,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
163,130,138,1.97696964011186,1.07646521362983,1.24738351424294,
162,130,138,1.94088587759278,1.07646521362983,1.24738351424294,
161,129,138,1.90546071796325,1.05681750921366,1.24738351424294,
160,129,138,1.8706821403658,1.05681750921366,1.24738351424294,
159,129,138,1.83653834334835,1.05681750921366,1.24738351424294,
157,128,139,1.77010895831742,1.03752841581801,1.27057410520854,
156,128,139,1.73780082874938,1.03752841581801,1.27057410520854,
154,128,140,1.67494287602644,1.03752841581801,1.29419584144999,
153,128,140,1.64437172321493,1.03752841581801,1.29419584144999,
152,127,141,1.61435855682649,1.01859138805412,1.31825673855641,
152,127,141,1.61435855682649,1.01859138805412,1.31825673855641,
151,127,142,1.58489319246111,1.01859138805412,1.34276496113786,
150,126,142,1.55596563160507,1,1.34276496113786,
149,126,142,1.52756605823807,1,1.34276496113786,
151,126,142,1.58489319246111,1,1.34276496113786,
152,126,143,1.61435855682649,1,1.36772882559585,
154,126,143,1.67494287602644,1,1.36772882559585,
156,127,144,1.73780082874938,1.01859138805412,1.3931568029453,
158,127,144,1.80301774085957,1.01859138805412,1.3931568029453,
159,128,145,1.83653834334835,1.03752841581801,1.41905752168909,
160,128,145,1.8706821403658,1.03752841581801,1.41905752168909,
161,129,146,1.90546071796325,1.05681750921366,1.44543977074593,
162,129,146,1.94088587759278,1.05681750921366,1.44543977074593,
163,129,146,1.97696964011186,1.05681750921366,1.44543977074593,
