-7041.00,0.07,
-7004.00,0.00,
-6967.00,0.00,
-6930.00,0.00,
-6893.00,0.00,
-6856.00,0.00,
-6819.00,0.00,
-6782.00,0.00,
-6745.00,0.00,
-6708.00,0.00,
-6671.00,0.00,
-6634.00,0.00,
-6597.00,0.00,
-6560.00,0.00,
-6523.00,0.00,
-6486.00,0.00,
-6449.00,0.00,
-6412.00,0.00,
-6375.00,0.00,
-6338.00,0.00,
-6301.00,0.00,
-6264.00,0.00,
-6227.00,0.00,
-6190.00,0.00,
-6153.00,0.00,
-6116.00,0.00,
-6079.00,0.00,
-6042.00,0.00,
-6005.00,0.00,
-5968.00,0.00,
-5931.00,0.00,
-5894.00,0.00,
-5857.00,0.00,
-5820.00,0.00,
-5783.00,0.00,
-5746.00,0.00,
-5709.00,0.00,
-5672.00,0.00,
-5635.00,0.00,
-5598.00,0.00,
-5561.00,0.00,
-5524.00,0.00,
-5487.00,0.00,
-5450.00,0.00,
-5413.00,0.00,
-5376.00,0.00,
-5339.00,0.00,
-5302.00,0.00,
-5265.00,0.00,
-5228.00,0.00,
-5191.00,0.00,
-5154.00,0.00,
-5117.00,0.00,
-5080.00,0.00,
-5043.00,0.00,
-5006.00,0.00,
-4969.00,0.00,
-4932.00,0.00,
-4895.00,0.00,
-4858.00,0.00,
-4821.00,0.00,
-4784.00,0.00,
-4747.00,0.00,
-4710.00,0.00,
-4673.00,0.00,
-4636.00,0.00,
-4599.00,0.00,
-4562.00,0.00,
-4525.00,0.00,
-4488.00,0.00,
-4451.00,0.00,
-4414.00,0.00,
-4377.00,0.00,
-4340.00,0.00,
-4303.00,0.00,
-4266.00,0.00,
-4229.00,0.00,
-4192.00,0.00,
-4155.00,0.00,
-4118.00,0.00,
-4081.00,0.00,
-4044.00,0.00,
-4007.00,0.00,
-3970.00,0.00,
-3933.00,0.00,
-3896.00,0.00,
-3859.00,0.00,
-3822.00,0.00,
-3785.00,0.00,
-3748.00,0.00,
-3711.00,0.00,
-3674.00,0.07,
-3637.00,0.00,
-3600.00,0.00,
-3563.00,0.00,
-3526.00,0.00,
-3489.00,0.00,
-3452.00,0.00,
-3415.00,0.00,
-3378.00,0.00,
-3341.00,0.00,
-3304.00,0.00,
-3267.00,0.00,
-3230.00,0.00,
-3193.00,0.00,
-3156.00,0.00,
-3119.00,0.00,
-3082.00,0.00,
-3045.00,0.00,
-3008.00,0.00,
-2971.00,0.00,
-2934.00,0.00,
-2897.00,0.00,
-2860.00,0.00,
-2823.00,0.00,
-2786.00,0.00,
-2749.00,0.00,
-2712.00,0.00,
-2675.00,0.00,
-2638.00,0.07,
-2601.00,0.00,
-2564.00,0.00,
-2527.00,0.00,
-2490.00,0.00,
-2453.00,0.00,
-2416.00,0.00,
-2379.00,0.00,
-2342.00,0.00,
-2305.00,0.07,
-2268.00,0.00,
-2231.00,0.00,
-2194.00,0.00,
-2157.00,0.00,
-2120.00,0.00,
-2083.00,0.00,
-2046.00,0.00,
-2009.00,0.00,
-1972.00,0.00,
-1935.00,0.00,
-1898.00,0.00,
-1861.00,0.00,
-1824.00,0.00,
-1787.00,0.00,
-1750.00,0.00,
-1713.00,0.00,
-1676.00,0.00,
-1639.00,0.00,
-1602.00,0.14,
-1565.00,0.00,
-1528.00,0.00,
-1491.00,0.00,
-1454.00,0.00,
-1417.00,0.07,
-1380.00,0.00,
-1343.00,0.00,
-1306.00,0.00,
-1269.00,0.00,
-1232.00,0.21,
-1195.00,0.00,
-1158.00,0.00,
-1121.00,0.00,
-1084.00,0.00,
-1047.00,0.00,
-1010.00,0.14,
-973.00,0.00,
-936.00,0.00,
-899.00,0.00,
-862.00,0.00,
-825.00,0.71,
-788.00,0.00,
-751.00,0.00,
-714.00,0.00,
-677.00,0.00,
-640.00,0.00,
-603.00,1.84,
-566.00,0.00,
-529.00,0.00,
-492.00,0.00,
-455.00,0.00,
-418.00,1.99,
-381.00,0.00,
-344.00,0.00,
-307.00,0.00,
-270.00,0.21,
-233.00,0.00,
-196.00,0.71,
-159.00,0.00,
-122.00,6.47,
-85.00,0.00,
-48.00,0.00,
-11.00,0.00,
26.00,75.52,
63.00,0.00,
100.00,0.00,
137.00,0.00,
174.00,10.71,
211.00,0.00,
248.00,0.92,
285.00,0.00,
322.00,0.07,
