-7059.00,0.07,
-7022.00,0.00,
-6985.00,0.00,
-6948.00,0.00,
-6911.00,0.00,
-6874.00,0.00,
-6837.00,0.00,
-6800.00,0.00,
-6763.00,0.00,
-6726.00,0.00,
-6689.00,0.00,
-6652.00,0.00,
-6615.00,0.00,
-6578.00,0.00,
-6541.00,0.00,
-6504.00,0.00,
-6467.00,0.00,
-6430.00,0.00,
-6393.00,0.00,
-6356.00,0.00,
-6319.00,0.00,
-6282.00,0.00,
-6245.00,0.00,
-6208.00,0.00,
-6171.00,0.00,
-6134.00,0.00,
-6097.00,0.00,
-6060.00,0.00,
-6023.00,0.00,
-5986.00,0.00,
-5949.00,0.00,
-5912.00,0.00,
-5875.00,0.00,
-5838.00,0.00,
-5801.00,0.00,
-5764.00,0.00,
-5727.00,0.00,
-5690.00,0.00,
-5653.00,0.00,
-5616.00,0.00,
-5579.00,0.00,
-5542.00,0.00,
-5505.00,0.00,
-5468.00,0.00,
-5431.00,0.00,
-5394.00,0.00,
-5357.00,0.00,
-5320.00,0.00,
-5283.00,0.00,
-5246.00,0.00,
-5209.00,0.00,
-5172.00,0.00,
-5135.00,0.00,
-5098.00,0.00,
-5061.00,0.00,
-5024.00,0.00,
-4987.00,0.00,
-4950.00,0.00,
-4913.00,0.00,
-4876.00,0.00,
-4839.00,0.00,
-4802.00,0.00,
-4765.00,0.00,
-4728.00,0.00,
-4691.00,0.00,
-4654.00,0.00,
-4617.00,0.00,
-4580.00,0.00,
-4543.00,0.00,
-4506.00,0.00,
-4469.00,0.00,
-4432.00,0.00,
-4395.00,0.00,
-4358.00,0.00,
-4321.00,0.00,
-4284.00,0.00,
-4247.00,0.00,
-4210.00,0.00,
-4173.00,0.00,
-4136.00,0.00,
-4099.00,0.00,
-4062.00,0.00,
-4025.00,0.00,
-3988.00,0.00,
-3951.00,0.00,
-3914.00,0.00,
-3877.00,0.00,
-3840.00,0.00,
-3803.00,0.00,
-3766.00,0.00,
-3729.00,0.00,
-3692.00,0.07,
-3655.00,0.00,
-3618.00,0.00,
-3581.00,0.00,
-3544.00,0.00,
-3507.00,0.00,
-3470.00,0.00,
-3433.00,0.00,
-3396.00,0.00,
-3359.00,0.00,
-3322.00,0.00,
-3285.00,0.00,
-3248.00,0.00,
-3211.00,0.00,
-3174.00,0.00,
-3137.00,0.00,
-3100.00,0.00,
-3063.00,0.00,
-3026.00,0.00,
-2989.00,0.00,
-2952.00,0.00,
-2915.00,0.00,
-2878.00,0.00,
-2841.00,0.00,
-2804.00,0.00,
-2767.00,0.00,
-2730.00,0.00,
-2693.00,0.00,
-2656.00,0.07,
-2619.00,0.00,
-2582.00,0.00,
-2545.00,0.00,
-2508.00,0.00,
-2471.00,0.00,
-2434.00,0.00,
-2397.00,0.00,
-2360.00,0.00,
-2323.00,0.07,
-2286.00,0.00,
-2249.00,0.00,
-2212.00,0.00,
-2175.00,0.00,
-2138.00,0.00,
-2101.00,0.00,
-2064.00,0.00,
-2027.00,0.00,
-1990.00,0.00,
-1953.00,0.00,
-1916.00,0.00,
-1879.00,0.00,
-1842.00,0.00,
-1805.00,0.00,
-1768.00,0.00,
-1731.00,0.00,
-1694.00,0.00,
-1657.00,0.00,
-1620.00,0.14,
-1583.00,0.00,
-1546.00,0.00,
-1509.00,0.00,
-1472.00,0.00,
-1435.00,0.07,
-1398.00,0.00,
-1361.00,0.00,
-1324.00,0.00,
-1287.00,0.00,
-1250.00,0.21,
-1213.00,0.00,
-1176.00,0.00,
-1139.00,0.00,
-1102.00,0.00,
-1065.00,0.00,
-1028.00,0.14,
-991.00,0.00,
-954.00,0.00,
-917.00,0.00,
-880.00,0.00,
-843.00,0.70,
-806.00,0.00,
-769.00,0.00,
-732.00,0.00,
-695.00,0.00,
-658.00,0.00,
-621.00,1.83,
-584.00,0.00,
-547.00,0.00,
-510.00,0.00,
-473.00,0.00,
-436.00,1.97,
-399.00,0.00,
-362.00,0.07,
-325.00,0.00,
-288.00,0.11,
-251.00,0.00,
-214.00,0.70,
-177.00,3.41,
-140.00,3.20,
-103.00,0.00,
-66.00,0.00,
-29.00,0.00,
8.00,75.90,
45.00,0.00,
82.00,0.00,
119.00,0.00,
156.00,5.31,
193.00,5.02,
230.00,0.91,
267.00,0.00,
304.00,0.04,
